date,pm25_kor_df,pm10_kor_df,o3_kor_df,no2_kor_df,so2_kor_df,co_kor_df,pm25_china_df,pm10_china_df,o3_china_df,no2_china_df,so2_china_df,co_china_df,Wind Speed(m/s),Humidity(%)
2016-06-12,81.0625,53.3125,51.5625,30.8125,8.1875,7.0625,105.29411764705883,62.94117647058823,72.52941176470588,19.0,8.352941176470589,10.411764705882353,1.7052631578947368,86.71578947368421
2016-06-13,101.41176470588235,49.411764705882355,52.529411764705884,30.58823529411765,8.705882352941176,5.9411764705882355,111.57894736842105,65.78947368421052,79.6842105263158,19.736842105263158,9.052631578947368,9.947368421052632,2.210526315789474,80.94210526315788
2016-06-14,100.70588235294117,40.294117647058826,32.588235294117645,24.41176470588235,6.764705882352941,4.882352941176471,115.15789473684211,53.526315789473685,64.57894736842105,16.842105263157894,7.157894736842105,9.105263157894736,2.026315789473684,79.26315789473684
2016-06-15,83.4375,33.875,49.25,24.875,7.75,5.3125,102.63157894736842,50.578947368421055,56.73684210526316,15.631578947368421,7.052631578947368,9.052631578947368,2.9263157894736844,86.23684210526316
2016-06-16,69.625,46.1875,67.3125,30.125,8.0,6.25,94.52631578947368,54.31578947368421,66.73684210526316,15.631578947368421,7.2105263157894735,9.631578947368421,2.863157894736842,80.24736842105263
2016-06-17,97.5,56.1875,69.8125,34.25,10.625,7.8125,106.0,57.31578947368421,58.05263157894737,18.789473684210527,7.0,11.0,2.794736842105263,71.72105263157896
2016-06-18,118.88235294117646,40.35294117647059,51.05882352941177,24.235294117647058,8.117647058823529,6.117647058823529,113.57894736842105,60.31578947368421,56.78947368421053,18.31578947368421,7.0,9.736842105263158,2.378947368421053,75.1263157894737
2016-06-19,88.0,48.23529411764706,66.29411764705883,33.76470588235294,9.411764705882353,7.294117647058823,104.6842105263158,56.26315789473684,55.473684210526315,15.947368421052632,6.631578947368421,8.947368421052632,2.210526315789474,80.48421052631579
2016-06-20,103.0,49.705882352941174,68.47058823529412,36.88235294117647,8.647058823529411,6.0588235294117645,106.84210526315789,40.1578947368421,46.473684210526315,14.0,6.421052631578948,7.7894736842105265,2.0473684210526315,83.35263157894737
2016-06-21,112.13333333333334,57.13333333333333,50.4,41.06666666666667,9.333333333333334,6.6,78.47368421052632,41.473684210526315,49.8421052631579,15.157894736842104,6.052631578947368,7.894736842105263,1.8210526315789475,81.64736842105263
2016-06-22,114.75,41.4375,61.5625,30.25,8.25,5.75,87.0,49.36842105263158,64.73684210526316,17.42105263157895,7.526315789473684,8.842105263157896,2.1,86.43684210526315
2016-06-23,80.29411764705883,40.529411764705884,40.1764705882353,30.058823529411764,7.705882352941177,5.647058823529412,97.21052631578948,51.68421052631579,51.36842105263158,16.736842105263158,8.894736842105264,9.210526315789474,1.868421052631579,82.63157894736842
2016-06-24,83.82352941176471,35.64705882352941,51.705882352941174,23.294117647058822,9.0,4.647058823529412,103.89473684210526,57.526315789473685,44.8421052631579,18.789473684210527,6.578947368421052,9.789473684210526,2.6315789473684212,88.56842105263158
2016-06-25,65.1875,37.75,56.875,22.625,8.625,5.375,116.27777777777777,49.833333333333336,48.666666666666664,15.666666666666666,6.777777777777778,9.5,3.3210526315789473,70.46315789473684
2016-06-26,74.625,44.75,48.9375,38.8125,11.4375,6.4375,95.77777777777777,50.833333333333336,46.388888888888886,15.11111111111111,7.111111111111111,9.333333333333334,2.405263157894737,71.00526315789473
2016-06-27,89.875,52.4375,60.8125,33.5625,11.75,6.0625,96.77777777777777,37.611111111111114,42.111111111111114,13.777777777777779,6.333333333333333,8.5,1.631578947368421,78.25263157894737
2016-06-28,107.3125,40.75,50.375,32.0,9.4375,5.25,73.15789473684211,46.31578947368421,55.0,17.526315789473685,6.7894736842105265,9.368421052631579,1.8210526315789475,78.74736842105263
2016-06-29,81.82352941176471,31.352941176470587,34.23529411764706,23.352941176470587,8.470588235294118,5.352941176470588,92.42105263157895,46.05263157894737,45.78947368421053,15.105263157894736,6.052631578947368,9.210526315789474,2.126315789473684,80.77894736842104
2016-06-30,65.52941176470588,25.705882352941178,26.058823529411764,22.58823529411765,8.0,5.882352941176471,92.10526315789474,44.89473684210526,52.73684210526316,14.210526315789474,5.526315789473684,9.210526315789474,2.763157894736842,84.47368421052632
