date, pm25, pm10, o3, no2, so2, co
2024/3/14, 108, 48, 49, 18, 2, 3
2024/3/15, 95, 47, 58, 17, 2, 4
2024/3/16, 86, 73, 39, 7, 1, 3
2024/3/17, 80, 20, 31, 15, 1, 2
2024/3/18, 35, 32, 41, 16, 1, 4
2024/3/19, 82, 38, 35, 8, 1, 3
2024/3/20, 74, 33, 39, 17, 1, 3
2024/3/21, 65, 41, 39, 20, 1, 4
2024/3/22, 63, 60, 44, 11, 1, 3
2024/3/23, 75, 31, 42, 11, 1, 3
2024/3/24, 56, 17, 32, 11, 1, 3
2024/3/25, 34, 4, 32, 8, 1, 2
2024/3/26, 12, 30, 37, 17, 1, 4
2024/3/27, 71, 34, 31, 20, 1, 5
2024/3/28, 71, 180, 34, 15, 1, 4
2024/3/29, 119, 73, 40, 15, 1, 4
2024/3/30, 74, 39, 37, 9, 1, 3
2024/3/31, 50, 41, 37, 19, 1, 3
2023/10/1, 38, 13, 37, 12, 1, 4
2023/10/2, 34, 16, 26, 12, 1, 5
2023/10/3, 44, 20, 46, 13, 1, 5
2023/10/4, 51, 28, 31, 7, 1, 3
2023/10/5, 22, 19, 24, 18, 1, 4
2023/10/6, 42, 19, 30, 14, 1, 3
2023/10/7, 50, 11, 24, 8, 1, 3
2023/10/8, 29, 10, 34, 8, 1, 3
2023/10/9, 29, 16, 29, 14, 1, 3
2023/10/10, 41, 19, 34, 16, 1, 3
2023/10/11, 53, 22, 35, 23, 1, 4
2023/10/12, 58, 31, 41, 24, 1, 5
2023/10/13, 71, 27, 22, 24, 1, 5
2023/10/14, 70, 23, 49, 15, 1, 5
2023/10/15, 63, 35, 33, 18, 1, 4
2023/10/16, 58, 30, 26, 28, 2, 5
2023/10/17, 56, 30, 35, 26, 2, 5
2023/10/18, 63, 23, 22, 27, 1, 5
2023/10/19, 53, 17, 25, 7, 1, 3
2023/10/20, 26, 15, 26, 12, 1, 3
2023/10/21, 29, 23, 32, 14, 1, 4
2023/10/22, 47, 25, 42, 20, 1, 5
2023/10/23, 55, 35, 30, 23, 1, 5
2023/10/24, 69, 31, 33, 25, 1, 5
2023/10/25, 62, 46, 63, 23, 1, 6
2023/10/26, 94, 33, 30, 16, 1, 4
2023/10/27, 64, 31, 29, 26, 1, 5
2023/10/28, 66, 25, 35, 16, 1, 4
2023/10/29, 59, 42, 43, 27, 2, 5
2023/10/30, 83, 54, 44, 30, 2, 6
2023/10/31, 107, 37, 42, 17, 1, 5
2023/11/1, 68, 31, 40, 18, 1, 4
2023/11/2, 55, 26, 34, 12, 1, 3
2023/11/3, 49, 42, 26, 12, 1, 4
2023/11/4, 69, 13, 28, 8, 1, 4
2023/11/5, 39, 15, 31, 4, , 3
2023/11/6, 24, 17, 26, 10, , 3
2023/11/7, 30, 22, 18, 27, , 5
2023/11/8, 45, 32, 29, 23, 1, 5
2023/11/9, 66, 14, 25, 8, 2, 2
2023/11/10, 40, 18, 18, 15, , 2
2023/11/11, 46, 17, 27, 9, 1, 2
2023/11/12, 43, 22, 23, 17, 2, 3
2023/11/13, 51, 28, 19, 29, 1, 4
2023/11/14, 56, 41, 17, 28, 1, 5
2023/11/15, 83, 51, 6, 34, 1, 5
2023/11/16, 121, 17, 17, 13, 1, 2
2023/11/17, 38, 18, 25, 7, 2, 2
2023/11/18, 50, 38, 31, 16, 2, 4
2023/11/19, 79, 33, 16, 26, 2, 5
2023/11/20, 66, 39, 14, 40, 2, 5
2023/11/21, 76, 45, 19, 35, 2, 5
2023/11/22, 95, 81, 36, 15, 1, 6
2023/11/23, 123, 14, 23, 8, 1, 2
2023/11/24, 34, 17, 19, 16, 1, 3
2023/11/25, 36, 26, 16, 30, 1, 4
2023/11/26, 62, 34, 23, 25, 1, 5
2023/11/27, 84, 32, 25, 13, 2, 4
2023/11/28, 69, 17, 26, 19, 1, 3
2023/11/29, 45, 17, 25, 10, 2, 2
2023/11/30, 35, 20, 23, 18, 2, 3
2023/12/1, 45, 35, 22, 25, 2, 4
2023/12/2, 73, 35, 22, 17, 2, 5
2023/12/3, 76, 39, 12, 36, 2, 6
2023/12/4, 79, 42, 18, 35, 2, 5
2023/12/5, 86, 61, 28, 34, 1, 6
2023/12/6, 133, 52, 21, 20, 2, 3
2023/12/7, 66, 69, 41, 17, 1, 4
2023/12/8, 72, 62, 29, 24, 1, 5
2023/12/9, 87, 73, 24, 21, 1, 6
2023/12/10, 123, 9, 21, 11, 1, 3
2023/12/11, 27, 6, 20, 12, 1, 3
2023/12/12, 13, 12, 13, 20, 1, 4
2023/12/13, 32, 10, 19, 15, 1, 3
2023/12/14, 31, 4, 22, 13, 1, 2
2023/12/15, 18, 20, 27, 3, 1, 2
2023/12/16, 37, 11, 26, 3, 1, 2
2023/12/17, 29, 14, 15, 22, 1, 3
2023/12/18, 36, 21, 7, 32, 2, 4
2023/12/19, 55, 39, 24, 15, 1, 4
2023/12/20, 82, 18, 22, 12, 1, 3
2023/12/21, 47, 19, 21, 15, 2, 3
2023/12/22, 46, 25, 13, 30, 1, 5
2023/12/23, 59, 34, 17, 26, 1, 5
2023/12/24, 82, 41, 21, 27, 1, 5
2023/12/25, 99, 39, 15, 29, 1, 7
2023/12/26, 87, 60, 13, 44, 2, 9
2023/12/27, 129, 60, 13, 46, 2, 9
2023/12/28, 121, 42, 15, 34, 1, 6
2023/12/29, 94, 51, 9, 34, 1, 7
2023/12/30, 116, 25, 22, 17, 1, 6
2023/12/31, 65, 28, 16, 23, 1, 7
2023/7/1, 66, 19, 72, 8, 1, 4
2023/7/2, 50, 28, 79, 13, 1, 5
2023/7/3, 66, 27, 39, 11, 1, 4
2023/7/4, 69, 20, 65, 5, 1, 5
2023/7/5, 45, 37, 98, 12, 1, 6
2023/7/6, 70, 35, 59, 13, 1, 5
2023/7/7, 58, 12, 37, 7, 1, 4
2023/7/8, 36, 14, 55, 6, 1, 5
2023/7/9, 38, 25, 66, 10, 1, 5
2023/7/10, 57, 16, 31, 17, 1, 5
2023/7/11, 43, 21, 54, 14, 1, 4
2023/7/12, 55, 20, 13, 15, 1, 4
2023/7/13, 42, 8, 33, 9, , 4
2023/7/14, 24, 11, 38, 7, , 4
2023/7/15, 31, 24, 35, 7, 1, 5
2023/7/16, 48, 23, 33, 14, 1, 4
2023/7/17, 49, 12, 9, 9, , 3
2023/7/18, 24, 29, 43, 11, 1, 5
2023/7/19, 47, 48, 107, 17, 1, 7
2023/7/20, 100, 47, 111, 18, 1, 7
2023/7/21, 110, 33, 39, 7, 1, 4
2023/7/22, 63, 10, 16, 5, , 4
2023/7/23, 24, 17, 48, 11, 1, 5
2023/7/24, 34, 16, 27, 8, 1, 4
2023/7/25, 33, 16, 24, 9, 2, 4
2023/7/26, 34, 26, 31, 12, 1, 4
2023/7/27, 43, 27, 45, 10, 1, 4
2023/7/28, 63, 31, 52, 9, 1, 3
2023/7/29, 67, 16, 54, 6, 1, 3
2023/7/30, 40, 32, 94, 11, 1, 4
2023/7/31, 70, 33, 87, 13, 1, 4
2023/8/1, 72, 28, 48, 14, 1, 4
2023/8/2, 72, 19, 45, 10, 1, 4
2023/8/3, 48, 16, 53, 12, 1, 4
2023/8/4, 45, 18, 58, 10, 1, 4
2023/8/5, 49, 16, 54, 7, 1, 4
2023/8/6, 42, 13, 34, 6, 1, 4
2023/8/7, 33, 7, 34, 5, 1, 3
2023/8/8, 18, 7, 24, 4, 1, 3
2023/8/9, 18, 3, 42, 5, 1, 3
2023/8/10, 10, 15, 30, 13, 1, 5
2023/8/11, 45, 15, 29, 8, , 4
2023/8/12, 38, 26, 47, 7, , 6
2023/8/13, 58, 34, 66, 11, 1, 6
2023/8/14, 72, 24, 66, 7, 1, 5
2023/8/15, 57, 16, 56, 9, 1, 4
2023/8/16, 38, 18, 64, 12, 1, 6
2023/8/17, 55, 31, 90, 16, 1, 6
2023/8/18, 77, 19, 78, 11, 1, 5
2023/8/19, 49, 22, 60, 8, 1, 5
2023/8/20, 60, 21, 39, 10, 1, 4
2023/8/21, 53, 20, 27, 8, 1, 4
2023/8/22, 53, 9, 30, 9, 1, 4
2023/8/23, 31, 8, 29, 7, , 4
2023/8/24, 16, 13, 47, 5, 1, 5
2023/8/25, 39, 31, 95, 9, 1, 6
2023/8/26, 68, 27, 45, 9, 1, 6
2023/8/27, 60, 13, 21, 10, , 5
2023/8/28, 34, 12, 21, 9, 1, 4
2023/8/29, 36, 13, 27, 15, 1, 6
2023/8/30, 33, 21, 82, 15, 2, 5
2023/8/31, 54, 24, 60, 16, 1, 5
2023/9/1, 49, 27, 53, 13, 1, 5
2023/9/2, 57, 18, 27, 6, 1, 5
2023/9/3, 47, 18, 28, 12, 1, 5
2023/9/4, 40, 14, 31, 10, , 4
2023/9/5, 30, 16, 34, 9, 1, 4
2023/9/6, 34, 15, 40, 11, 1, 4
2023/9/7, 36, 15, 54, 16, 1, 5
2023/9/8, 38, 29, 101, 16, 1, 5
2023/9/9, 68, 33, 80, 12, 1, 5
2023/9/10, 69, 28, 50, 18, 1, 5
2023/9/11, 69, 25, 70, 17, 1, 5
2023/9/12, 57, 20, 32, 17, 1, 5
2023/9/13, 55, 6, 30, 10, 1, 4
2023/9/14, 15, 8, 23, 11, 1, 5
2023/9/15, 22, 11, 14, 11, 1, 5
2023/9/16, 31, 13, 53, 6, 1, 4
2023/9/17, 38, 15, 44, 11, 1, 4
2023/9/18, 42, 22, 61, 13, 1, 4
2023/9/19, 59, 17, 30, 13, 1, 5
2023/9/20, 48, 9, 29, 11, 1, 4
2023/9/21, 19, 15, 33, 17, 1, 4
2023/9/22, 37, 17, 34, 12, 1, 4
2023/9/23, 46, 9, 36, 5, 1, 4
2023/9/24, 21, 13, 37, 11, 1, 4
2023/9/25, 25, 7, 14, 15, 1, 5
2023/9/26, 19, 6, 12, 12, , 5
2023/9/27, 18, 34, 70, 6, 1, 7
2023/9/28, 75, 31, 50, 8, 1, 7
2023/9/29, 63, 18, 42, 7, 1, 5
2023/9/30, 40, 21, 38, 6, 1, 4
2023/4/1, 132, 47, 58, 16, 1, 4
2023/4/2, 92, 44, 68, 17, 1, 3
2023/4/3, 92, 38, 47, 12, 1, 3
2023/4/4, 67, 18, 39, 12, 1, 4
2023/4/5, 45, 45, 54, 14, , 7
2023/4/6, 113, 72, 42, 15, 1, 4
2023/4/7, 125, 32, 38, 10, 1, 2
2023/4/8, 38, 56, 53, 12, 2, 4
2023/4/9, 60, 45, 57, 17, 1, 4
2023/4/10, 62, 41, 37, 12, 1, 3
2023/4/11, 61, 151, 38, 13, 1, 3
2023/4/12, 88, 126, 34, 24, 1, 4
2023/4/13, 80, 71, 50, 27, 2, 4
2023/4/14, 66, 51, 39, 14, 1, 4
2023/4/15, 65, 77, 41, 9, 1, 4
2023/4/16, 88, 75, 47, 16, 2, 4
2023/4/17, 79, 43, 37, 13, 1, 4
2023/4/18, 62, 29, 60, 12, 1, 4
2023/4/19, 50, 24, 38, 9, 1, 4
2023/4/20, 50, 43, 45, 11, 1, 3
2023/4/21, 54, 57, 42, 9, 1, 2
2023/4/22, 49, 56, 50, 9, 1, 
2023/4/23, 59, 46, 47, 12, 1, 3
2023/4/24, 56, 30, 36, 14, 1, 3
2023/4/25, 55, 28, 36, 10, 1, 3
2023/4/26, 55, 34, 71, 16, 1, 5
2023/4/27, 66, 34, 62, 19, 2, 4
2023/4/28, 59, 23, 40, 10, 1, 3
2023/4/29, 42, 34, 57, 4, 1, 4
