date, pm25, pm10, o3, no2, so2, co
2023/1/3, 48, 36, 28, 30, 4, 3
2023/1/4, 73, 63, 41, 42, 5, 6
2023/1/5, 134, 72, 31, 48, 5, 7
2023/1/6, 158, 82, 35, 34, 4, 6
2023/1/7, 153, 56, 30, 30, 4, 4
2023/1/8, 110, 75, 41, 48, 7, 4
2023/1/9, 122, 52, 29, 36, 3, 3
2023/1/10, 101, 49, 31, 46, 5, 5
2023/1/11, 93, 54, 26, 47, 5, 7
2023/1/12, 100, 35, 25, 34, 5, 4
2023/1/13, 63, 32, 31, 25, 3, 3
2023/1/14, 67, 18, 28, 17, 4, 3
2023/1/15, 46, 29, 25, 23, 4, 2
2023/1/16, 68, 35, 24, 26, 5, 3
2023/1/17, 73, 51, 28, 20, 3, 4
2023/1/18, 108, 53, 30, 26, 4, 4
2023/1/19, 95, 67, 33, 27, 3, 3
2023/1/20, 88, 21, 28, 22, 3, 3
2023/1/21, 51, 24, 29, 29, 4, 4
2023/1/22, 59, 34, 36, 28, 4, 3
2023/1/23, 74, 45, 29, 9, 2, 2
2023/1/24, 71, 20, 28, 21, 3, 3
2023/1/25, 49, 36, 25, 38, 5, 4
2023/1/26, 76, 46, 29, 21, 3, 3
2023/1/27, 73, 33, 27, 18, 4, 3
2023/1/28, 62, 39, 32, 24, 3, 3
2023/1/29, 67, 46, 30, 26, 4, 4
2023/1/30, 76, 40, 30, 38, 5, 5
2023/1/31, 71, 57, 40, 37, 6, 6
2023/2/1, 100, 46, 31, 28, 4, 6
2023/2/2, 87, 54, 28, 38, 7, 8
2023/2/3, 106, 45, 35, 34, 3, 4
2023/2/4, 83, 48, 39, 33, 3, 10
2023/2/5, 112, 49, 28, 50, 8, 9
2023/2/6, 111, 56, 43, 38, 6, 8
