date, pm25, pm10, o3, no2, so2, co
2023/5/18, 52, 25, , 9, 2, 4
2023/5/19, 58, 39, , 16, 2, 4
2023/5/20, 81, 45, , 9, 2, 4
2023/5/21, 98, 94, , 9, 2, 4
2023/5/22, 132, 109, , 14, 4, 6
2023/5/23, 139, 45, , 17, 3, 4
2023/5/24, 73, 45, , 15, 2, 5
2023/5/25, 85, 56, , 17, 3, 7
2023/5/26, 100, 40, , 11, 2, 5
2023/5/27, 87, 42, , 11, 3, 5
2023/5/28, 80, 48, , 13, 3, 7
2023/5/29, 88, 43, , 12, 3, 8
2023/5/30, 94, 43, , 11, 3, 10
2023/5/31, 97, 44, , 16, 3, 9
2023/6/1, 90, 55, , 13, 3, 8
2023/6/2, 105, 54, , 7, 3, 7
2023/6/3, 86, 40, , 13, 3, 11
2023/6/4, 55, 26, , 11, 2, 7
2023/6/5, 69, 32, , 10, 2, 8
2023/6/6, 84, 38, , 13, 2, 10
2023/6/7, 97, 30, , 7, 3, 8
2023/6/8, 72, 47, , 13, 3, 5
2023/6/9, 90, 54, , 13, 4, 6
2023/6/10, 99, 37, , 9, 3, 6
2023/6/11, 85, 28, , 5, 2, 2
2023/6/12, 69, 32, , 10, 2, 4
2023/6/13, 67, 45, , 12, 3, 8
2023/6/14, 89, 52, , 21, 4, 8
2023/6/15, 103, 50, , 15, 4, 8
2023/6/16, 99, 21, , 9, 2, 5
2023/6/17, 43, 13, , 12, 2, 6
2023/6/18, 41, 15, , 18, 1, 8
2023/6/19, 52, 29, , 10, 2, 8
2023/6/20, 76, 50, , 14, 3, 9
2023/6/21, 113, 50, , 14, 2, 8
2023/6/22, 113, 34, , 17, 3, 6
2023/6/23, 75, 10, , 12, 2, 7
2023/6/24, 35, 15, , 12, 1, 6
2023/6/25, 53, 14, , 7, 2, 4
2023/6/26, 34, 25, , 8, 1, 4
2023/6/27, 55, 24, , 7, 1, 3
2023/6/28, 55, 27, , 11, 2, 3
2023/6/29, 53, 15, , 9, 2, 4
2023/6/30, 45, 19, , 7, 2, 5
2023/1/2, 154, 48, 21, 20, 7, 14
2023/1/3, 82, 61, 30, 28, 5, 10
2023/1/4, 111, 68, 39, 27, 4, 8
2023/1/5, 142, 96, 40, 26, 5, 10
2023/1/6, 170, 96, 43, 30, 5, 10
2023/1/7, 172, 83, 38, 31, 3, 9
2023/1/8, 154, 96, 40, 32, 5, 12
2023/1/9, 161, 43, 28, 11, 4, 5
2023/1/10, 64, 44, 33, 17, 3, 5
2023/1/11, 73, 35, 33, 15, 3, 5
2023/1/12, 77, 30, 17, 17, 2, 7
