date, pm25, pm10, o3, no2, so2, co
2023/9/27, 112, 38, , 23, 4, 5
2023/9/28, 56, 74, , 18, 4, 10
2023/9/29, 133, 12, , 8, 2, 2
2023/9/30, 21, 35, , 18, 3, 3
2023/4/1, 141, 72, , 16, 5, 5
2023/4/2, 140, 71, , 17, 4, 7
2023/4/3, 130, 52, , 7, 2, 5
2023/4/4, 65, 41, , 7, 1, 3
2023/4/5, 70, 55, , 10, 1, 3
2023/4/6, 83, 25, , 5, 1, 1
2023/4/7, 26, 49, , 12, 1, 3
2023/4/8, 80, 83, , 15, 3, 6
2023/4/9, 155, 110, , 12, 3, 6
2023/4/10, 149, 507, , 6, 1, 2
2023/4/11, 182, 426, , 19, 2, 6
2023/4/12, 189, 291, , 16, 2, 7
2023/4/13, 183, 159, , 15, 3, 4
2023/4/14, 145, 98, , 17, 1, 1
2023/4/15, 110, 49, , 9, 1, 2
2023/4/16, 59, 73, , 18, 4, 6
2023/4/17, 104, 74, , 15, 4, 9
2023/4/18, 110, 82, , 19, 3, 7
2023/4/19, 141, 78, , 12, 2, 3
2023/4/20, 82, 51, , 10, 2, 1
2023/4/21, 56, 28, , 7, 2, 1
2023/4/22, 67, 44, , 13, 2, 1
2023/4/23, 71, 48, , 12, 2, 1
2023/4/24, 81, 56, , 7, 2, 2
2023/4/25, 96, 59, , 12, 2, 1
2023/4/26, 67, 68, , 12, 3, 3
2023/4/27, 126, 49, , 6, 1, 2
2023/4/28, 85, 47, , 6, 2, 1
2023/4/29, 55, 50, , 12, 2, 2
2023/4/30, 75, 72, , 15, 4, 3
2023/5/1, 119, 65, , 10, 3, 1
2023/5/2, 92, 76, , 17, 4, 6
2023/5/3, 123, 32, , 7, 1, 5
2023/5/4, 63, 18, , 6, 1, 1
2023/5/5, 39, 29, , 8, 2, 1
2023/5/6, 40, 40, , 13, 3, 1
2023/5/7, 72, 54, , 13, 4, 1
2023/5/8, 100, 43, , 14, 3, 2
2023/5/9, 83, 50, , 15, 4, 2
2023/5/10, 85, 55, , 19, 4, 3
2023/5/11, 102, 61, , 13, 4, 4
2023/5/12, 110, 44, , 15, 3, 3
2023/5/13, 83, 65, , 14, 5, 6
2023/5/14, 105, 91, , 19, 4, 7
2023/5/15, 143, 68, , 8, 3, 5
2023/5/16, 117, 56, , 10, 2, 6
2023/5/17, 96, 38, , 10, 4, 6
2023/5/18, 60, 65, , 9, 2, 7
2023/5/19, 142, 111, , 8, 2, 3
2023/5/20, 115, 145, , 7, 1, 1
2023/5/21, 97, 52, , 15, 2, 3
2023/5/22, 76, 51, , 13, 3, 3
2023/5/23, 75, 61, , 8, 3, 3
2023/5/24, 83, 55, , 7, 2, 4
2023/5/25, 94, 61, , 11, 3, 5
2023/5/26, 130, 52, , 12, 3, 6
2023/5/27, 107, 49, , 8, 3, 6
2023/5/28, 103, 49, , 10, 4, 5
2023/5/29, 95, 48, , 16, 7, 8
2023/5/30, 76, 54, , 14, 4, 5
2023/5/31, 107, 65, , 11, 3, 4
2023/6/1, 86, 32, , 8, 2, 2
2023/6/2, 40, 47, , 11, 4, 3
2023/6/3, 69, 50, , 8, 4, 5
2023/6/4, 77, 45, , 7, 4, 5
2023/6/5, 76, 35, , 8, 3, 3
2023/6/6, 56, 49, , 11, 4, 3
2023/6/7, 70, 53, , 9, 4, 4
2023/6/8, 67, 35, , 14, 3, 2
2023/6/9, 58, 31, , 9, 3, 4
2023/6/10, 46, 34, , 10, 5, 7
2023/6/11, 62, 27, , 7, 2, 5
2023/6/12, 60, 23, , 8, 3, 6
2023/6/13, 48, 36, , 9, 3, 5
2023/6/14, 67, 58, , 10, 4, 6
2023/6/15, 93, 58, , 13, 2, 7
2023/6/16, 97, 72, , 19, 4, 9
2023/6/17, 124, 57, , 8, 3, 7
2023/6/18, 114, 40, , 8, 2, 6
2023/6/19, 87, 28, , 8, 2, 6
2023/6/20, 68, 31, , 11, 2, 5
2023/6/21, 57, 36, , 13, 3, 4
2023/6/22, 64, 49, , 12, 3, 3
2023/6/23, 85, 45, , 9, 3, 2
2023/6/24, 84, 37, , 7, 2, 4
2023/6/25, 72, 33, , 6, 4, 3
2023/6/26, 61, 35, , 8, 2, 3
2023/6/27, 63, 39, , 10, 2, 4
2023/6/28, 80, 24, , 7, 2, 4
2023/6/29, 57, 29, , 9, 2, 4
2023/6/30, 72, 37, , 10, 2, 3
2023/1/2, 78, 63, , 30, 4, 7
2023/1/3, 127, 76, , 33, 6, 10
2023/1/4, 157, 125, , 36, 7, 11
2023/1/5, 214, 171, , 40, 5, 12
