date, pm25, pm10, o3, no2, so2, co
2024/2/4, 107, 50, , 6, 2, 4
2024/2/5, 140, 56, , 8, 1, 3
2024/2/6, 141, 69, , 9, 3, 6
2024/2/7, 154, 98, , 12, 3, 9
2024/2/8, 189, 95, , 11, 4, 8
2024/2/9, 187, 99, , 11, 4, 8
2024/2/10, 193, 89, , 10, 5, 6
2024/2/11, 174, 73, , 5, 4, 4
2024/2/12, 140, 55, , 7, 1, 4
2024/2/13, 119, 57, , 8, 3, 4
2024/2/14, 133, 41, , 8, 2, 3
2024/2/15, 92, 26, , 6, 2, 2
2024/2/16, 62, 38, , 7, 1, 4
2024/2/17, 91, 34, , 9, 2, 5
2024/2/18, 90, 29, , 6, 1, 4
2024/2/19, 91, 14, , 4, 1, 2
2024/2/20, 44, 13, , 4, 2, 3
2024/2/21, 52, 29, , 5, , 3
2024/2/22, 75, 37, , 5, 1, 3
2024/2/23, 96, 53, , 6, 1, 4
2024/2/24, 136, 59, , 7, 2, 4
2024/2/25, 149, 61, , 10, 4, 5
2024/2/26, 128, 50, , 8, 4, 4
2024/2/27, 102, 37, , 16, 2, 4
2024/2/28, 99, 22, , 9, 1, 4
2024/2/29, 82, 42, , 8, 3, 2
2024/3/1, 85, 60, , 16, 2, 4
2024/3/2, 126, 64, , 15, 3, 6
2024/3/3, 135, 56, , 24, 2, 5
2024/3/4, 130, 25, , 13, 1, 4
2024/3/5, 88, 60, , 12, 3, 5
2024/3/6, 128, 69, , 15, 3, 5
2024/3/7, 151, 78, , 15, 1, 5
2024/3/8, 154, 77, , 23, 4, 7
2024/3/9, 159, 68, , 15, 3, 5
2024/3/10, 135, 59, , 12, 3, 4
2024/3/11, 128, 81, , 16, 3, 4
2024/3/12, 157, 54, , 15, 3, 4
2024/3/13, 113, 76, , 34, 4, 7
2024/3/14, 159, 83, , 26, 3, 8
2024/3/15, 168, 63, , 16, 3, 5
2024/3/16, 157, 78, , 12, 2, 2
2024/3/17, 119, 66, , 13, 3, 2
2024/3/18, 83, 68, , 17, 3, 3
2024/3/19, 100, 88, , 15, 4, 3
2024/3/20, 87, 72, , 15, 4, 4
2024/3/21, 124, 80, , 14, 3, 5
2024/3/22, 124, 94, , 33, 6, 7
