date, pm25, pm10, o3, no2, so2, co
2023/11/27, 147, 83, , 33, 5, 7
2023/11/28, 136, 77, , 25, 5, 8
2023/11/29, 113, 52, , 12, 4, 6
2023/11/30, 70, 48, , 18, 5, 5
2023/12/1, 76, 67, , 28, 5, 7
2023/12/2, 133, 75, , 32, 5, 8
2023/12/3, 147, 90, , 36, 4, 10
2023/12/4, 160, 63, , 29, 4, 9
2023/12/5, 128, 67, , 27, 4, 9
2023/12/6, 112, 93, 29, 28, 4, 7
2023/12/7, 132, 62, 41, 32, 4, 6
2023/12/8, 107, 63, 28, 32, 4, 5
2023/12/9, 117, 58, 23, 26, 4, 5
2023/12/10, 105, 47, 2, 20, 3, 8
2023/12/11, 91, 37, , 16, 3, 6
2023/12/12, 79, 51, , 17, 3, 6
2023/12/13, 105, 39, , 20, 4, 6
2023/12/14, 81, 35, 20, 18, 4, 9
2023/12/15, 66, 40, 24, 12, 3, 7
2023/12/16, 77, 41, 24, 13, 4, 6
2023/12/17, 80, 45, 15, 24, 3, 7
2023/12/18, 94, 26, 3, 25, 3, 8
2023/12/19, 61, 60, 18, 19, 4, 8
2023/12/20, 134, 52, , 17, 4, 7
2023/12/21, 90, 47, , 19, 4, 7
2023/12/22, 85, 63, , 29, 4, 7
2023/12/23, 138, 74, , 32, 6, 8
2023/12/24, 155, 95, , 34, 5, 10
2023/12/25, 163, 86, , 34, 5, 9
2023/12/26, 161, 102, , 45, 5, 9
2023/12/27, 172, 117, , 42, 5, 10
2023/12/28, 180, 80, , 38, 3, 9
2023/12/29, 151, 81, , 38, 5, 8
2023/12/30, 140, 121, , 24, 5, 11
2023/12/31, 188, 78, , 17, 4, 8
2023/7/1, 69, 31, 55, 10, 3, 5
2023/7/2, 70, 34, 58, 10, 2, 4
2023/7/3, 67, 36, 51, 11, 2, 4
2023/7/4, 65, 32, 67, 16, 3, 6
2023/7/5, 90, 35, 50, 9, 2, 5
2023/7/6, 86, 36, 53, 7, 3, 4
2023/7/7, 76, 43, 75, 9, 3, 4
2023/7/8, 83, 40, 41, 10, 2, 4
2023/7/9, 84, 35, 61, 12, 2, 4
2023/7/10, 71, 28, 53, 5, 2, 4
